txn_id,user_id,merchant,amount,city,timestamp,status
TXN000000080640,U104283,Amazon,3371.25,Patna,2025-07-26 15:45:24,FAILED
TXN000000080641,U085785,RelianceDigital,1865.05,Patna,2025-12-20 08:37:10,SUCCESS
TXN000000080642,U043575,Zomato,1616.59,Kolkata,2025-04-05 08:04:52,SUCCESS
TXN000000080643,U146097,Flipkart,3147.88,Kolkata,2025-09-29 13:37:30,SUCCESS
TXN000000080644,U197674,Netflix,1595.21,Surat,2025-11-03 09:56:57,SUCCESS
TXN000000080645,U072373,Hotstar,3579.95,Bangalore,2025-11-05 15:53:59,SUCCESS
TXN000000080646,U185503,PaytmMall,1503.77,Delhi,2025-01-06 17:31:28,SUCCESS
TXN000000080647,U139468,Hotstar,554.06,Kolkata,2025-07-03 05:30:28,SUCCESS
TXN000000080648,U100273,IRCTC,4548.06,Hyderabad,2025-03-28 19:09:47,SUCCESS
TXN000000080649,U087873,RelianceDigital,1380.84,Ahmedabad,2025-06-22 04:58:50,SUCCESS
TXN000000080650,U076021,Swiggy,1533.96,Nagpur,2025-11-23 22:11:14,SUCCESS
TXN000000080651,U147414,RelianceDigital,4290.04,Chennai,2025-02-16 16:21:42,SUCCESS
TXN000000080652,U054887,AppleStore,4080.43,Bangalore,2025-11-19 12:18:12,SUCCESS
TXN000000080653,U193185,RelianceDigital,4599.89,Bhopal,2025-07-23 03:56:59,SUCCESS
TXN000000080654,U081337,RelianceDigital,23.7,Nagpur,2025-03-14 16:26:41,SUCCESS
TXN000000080655,U089868,Uber,322.78,Nagpur,2025-08-03 20:37:00,SUCCESS
TXN000000080656,U043642,Amazon,2511.98,Surat,2025-07-18 19:57:02,SUCCESS
TXN000000080657,U088323,Swiggy,1981.58,Hyderabad,2025-10-17 13:34:23,SUCCESS
TXN000000080658,U135666,BookMyShow,2997.1,Lucknow,2025-11-28 04:44:20,SUCCESS
TXN000000080659,U102722,Ola,4340.76,Pune,2025-08-27 09:54:32,SUCCESS
TXN000000080660,U144771,Croma,310.65,Indore,2025-09-11 00:46:13,SUCCESS
TXN000000080661,U195109,Flipkart,2209.39,Chennai,2025-11-21 05:52:31,SUCCESS
TXN000000080662,U094818,Hotstar,4795.23,Surat,2025-08-12 23:00:24,SUCCESS
TXN000000080663,U067128,Amazon,183.06,Lucknow,2026-01-17 18:03:54,FAILED
TXN000000080664,U027523,PaytmMall,3561.92,Chennai,2025-11-23 05:43:34,SUCCESS
TXN000000080665,U115138,Zomato,151408.28,Surat,2025-08-21 05:57:46,SUCCESS
TXN000000080666,U198175,GooglePlay,2661.67,Ahmedabad,2025-12-12 02:15:17,SUCCESS
TXN000000080667,U063575,GooglePlay,860.2,Patna,2025-03-06 03:25:37,SUCCESS
TXN000000080668,U057105,RelianceDigital,3490.76,Jaipur,2026-01-31 20:59:49,SUCCESS
TXN000000080669,U025421,PaytmMall,772.95,Mumbai,2026-01-05 14:09:06,SUCCESS
TXN000000080670,U181681,Swiggy,307.85,Delhi,2025-11-10 18:31:40,FAILED
TXN000000080671,U177051,Uber,295.37,Pune,2025-04-02 09:57:52,SUCCESS
TXN000000080672,U012841,Uber,625.67,Bangalore,2025-05-26 11:54:31,SUCCESS
TXN000000080673,U155410,Croma,1998.01,Hyderabad,2025-09-02 08:21:56,SUCCESS
TXN000000080674,U075608,RelianceDigital,1452.78,Delhi,2025-05-02 01:44:36,SUCCESS
TXN000000080675,U111128,BookMyShow,1679.42,Jaipur,2025-04-21 16:31:48,SUCCESS
TXN000000080676,U071345,Swiggy,2692.48,Indore,2025-09-21 15:47:02,SUCCESS
TXN000000080677,U182049,RelianceDigital,3507.94,Mumbai,2025-12-19 12:06:09,FAILED
TXN000000080678,U159802,AppleStore,1543.74,Delhi,2025-09-15 22:16:17,SUCCESS
TXN000000080679,U155263,PaytmMall,1142.75,Chandigarh,2025-09-26 12:57:46,SUCCESS
TXN000000080680,U092712,Swiggy,810.15,Bhopal,2025-12-25 03:23:37,SUCCESS
TXN000000080681,U168510,RelianceDigital,4140.91,Delhi,2026-01-20 20:14:33,SUCCESS
TXN000000080682,U165854,PaytmMall,2363.89,Bangalore,2026-01-20 23:04:39,SUCCESS
TXN000000080683,U061414,Flipkart,65837.85,Chandigarh,2026-01-25 01:35:56,SUCCESS
TXN000000080684,U006104,Croma,3084.91,Bangalore,2026-01-30 04:38:43,SUCCESS
TXN000000080685,U189048,Amazon,2873.15,Delhi,2025-04-08 07:24:30,SUCCESS
TXN000000080686,U086803,RelianceDigital,3544.96,Surat,2025-12-17 04:33:41,SUCCESS
TXN000000080687,U183239,Ola,4920.91,Pune,2025-01-01 05:50:53,SUCCESS
TXN000000080688,U110397,Ola,3888.65,Surat,2025-02-17 06:13:48,SUCCESS
TXN000000080689,U175514,Croma,4715.93,Hyderabad,2025-11-10 02:13:03,SUCCESS
TXN000000080690,U035466,Netflix,2553.0,Mumbai,2025-08-03 03:09:58,SUCCESS
TXN000000080691,U127027,BookMyShow,3896.92,Hyderabad,2025-02-25 04:16:19,SUCCESS
TXN000000080692,U133583,Croma,3248.39,Kolkata,2025-01-19 10:26:43,SUCCESS
TXN000000080693,U166058,Amazon,214061.7,Chennai,2025-11-15 00:33:45,SUCCESS
TXN000000080694,U172680,Amazon,74871.76,Jaipur,2025-10-07 01:37:50,SUCCESS
TXN000000080695,U165561,Hotstar,4998.98,Jaipur,2025-11-17 11:55:04,SUCCESS
TXN000000080696,U169049,Ola,3392.82,Chennai,2025-10-31 17:32:25,SUCCESS
TXN000000080697,U146596,Amazon,459414.15,Kolkata,2026-01-24 19:18:42,FAILED
TXN000000080698,U175880,Uber,3127.4,Surat,2025-02-15 06:48:12,SUCCESS
TXN000000080699,U144830,Swiggy,3743.83,Surat,2025-11-20 08:30:03,SUCCESS
TXN000000080700,U120784,Flipkart,4654.98,Chennai,2025-01-07 14:10:09,SUCCESS
TXN000000080701,U121440,RelianceDigital,2631.67,Lucknow,2025-01-03 13:00:00,SUCCESS
TXN000000080702,U149211,IRCTC,216.02,Indore,2025-11-22 07:36:54,SUCCESS
TXN000000080703,U138660,Ola,2985.11,Jaipur,2025-12-11 15:09:02,SUCCESS
TXN000000080704,U107134,Uber,1858.73,Surat,2025-08-21 16:51:18,SUCCESS
TXN000000080705,U077827,Myntra,1725.85,Surat,2025-11-14 09:01:48,FAILED
TXN000000080706,U080279,Netflix,4850.85,Kolkata,2025-01-22 13:50:35,SUCCESS
TXN000000080707,U043640,RelianceDigital,3609.21,Pune,2025-02-22 11:52:12,FAILED
TXN000000080708,U082931,Netflix,712.21,Kolkata,2025-01-19 13:27:31,SUCCESS
TXN000000080709,U010838,RelianceDigital,4699.04,Indore,2025-07-13 23:28:12,SUCCESS
TXN000000080710,U179806,Hotstar,4229.78,Jaipur,2025-07-07 23:31:30,SUCCESS
TXN000000080711,U193810,Hotstar,1747.38,Jaipur,2025-05-30 17:04:09,SUCCESS
TXN000000080712,U046917,BookMyShow,2066.54,Patna,2025-08-23 23:39:25,SUCCESS
TXN000000080713,U025169,RelianceDigital,105.29,Delhi,2025-01-24 20:55:05,SUCCESS
TXN000000080714,U060311,Netflix,237.82,Jaipur,2026-01-06 12:43:07,SUCCESS
TXN000000080715,U163038,Uber,59520.25,Hyderabad,2025-11-21 02:40:12,SUCCESS
TXN000000080716,U135099,Uber,246.45,Pune,2025-11-08 20:47:30,SUCCESS
TXN000000080717,U003491,PaytmMall,1811.26,Kolkata,2025-07-10 05:33:40,FAILED
TXN000000080718,U156541,BookMyShow,2847.42,Patna,2025-05-08 23:39:26,SUCCESS
TXN000000080719,U003805,Ola,946.59,Kolkata,2025-03-18 02:46:35,SUCCESS
TXN000000080720,U124353,RelianceDigital,3945.82,Nagpur,2026-01-07 14:53:27,FAILED
TXN000000080721,U076411,Hotstar,350965.94,Kolkata,2025-02-01 02:59:31,SUCCESS
TXN000000080722,U109504,GooglePlay,2355.23,Indore,2025-10-18 23:34:37,SUCCESS
TXN000000080723,U045603,Amazon,2060.84,Patna,2025-01-05 06:45:18,SUCCESS
TXN000000080724,U077148,IRCTC,90.01,Ahmedabad,2026-01-10 21:43:45,FAILED
TXN000000080725,U022978,Ola,488.16,Indore,2025-09-01 11:04:56,SUCCESS
TXN000000080726,U092195,Croma,3327.52,Lucknow,2025-03-08 01:08:59,SUCCESS
TXN000000080727,U037058,Croma,1229.9,Bangalore,2025-12-11 02:02:10,SUCCESS
TXN000000080728,U024635,Swiggy,1632.44,Mumbai,2025-03-18 14:07:47,FAILED
TXN000000080729,U123582,RelianceDigital,3739.7,Patna,2025-08-13 10:45:08,SUCCESS
TXN000000080730,U075649,RelianceDigital,3979.15,Hyderabad,2025-09-26 00:48:07,SUCCESS
TXN000000080731,U104783,RelianceDigital,4836.44,Chennai,2026-01-07 08:05:48,FAILED
TXN000000080732,U187429,Myntra,2334.22,Indore,2025-01-06 20:12:35,FAILED
TXN000000080733,U026871,Swiggy,1958.13,Bangalore,2025-09-08 06:43:37,SUCCESS
TXN000000080734,U087818,Ola,4142.08,Hyderabad,2025-06-22 07:18:11,SUCCESS
TXN000000080735,U039737,Hotstar,737.76,Jaipur,2025-02-01 10:08:29,FAILED
TXN000000080736,U083633,IRCTC,4848.57,Surat,2025-11-18 19:02:06,SUCCESS
TXN000000080737,U036797,Zomato,3697.9,Mumbai,2025-09-18 03:24:57,SUCCESS
TXN000000080738,U182498,GooglePlay,232794.01,Indore,2025-10-19 00:14:59,SUCCESS
TXN000000080739,U129527,Flipkart,59.05,Ahmedabad,2025-10-22 19:26:54,SUCCESS
TXN000000080740,U018678,Zomato,4154.15,Delhi,2026-01-16 19:19:09,SUCCESS
TXN000000080741,U086738,Swiggy,4231.12,Surat,2025-06-04 13:24:43,SUCCESS
TXN000000080742,U190412,Amazon,2742.88,Chennai,2025-11-05 21:53:42,SUCCESS
TXN000000080743,U145024,Uber,1342.57,Indore,2025-02-03 05:52:47,SUCCESS
TXN000000080744,U089756,AppleStore,3946.05,Indore,2025-02-10 00:35:38,SUCCESS
TXN000000080745,U040260,AppleStore,616.23,Bhopal,2026-01-20 15:11:57,FAILED
TXN000000080746,U153696,Amazon,1081.71,Patna,2025-02-26 01:58:00,SUCCESS
TXN000000080747,U005847,Zomato,2648.2,Indore,2025-09-07 05:28:11,SUCCESS
TXN000000080748,U189025,PaytmMall,3193.05,Nagpur,2025-02-15 12:44:02,SUCCESS
TXN000000080749,U083999,GooglePlay,1244.85,Chennai,2025-09-12 14:49:08,SUCCESS
TXN000000080750,U193339,GooglePlay,2341.91,Pune,2025-03-22 23:46:23,SUCCESS
TXN000000080751,U161831,Amazon,4802.26,Surat,2025-06-03 18:20:19,SUCCESS
TXN000000080752,U151596,Netflix,624.2,Lucknow,2025-06-20 01:45:09,SUCCESS
TXN000000080753,U073292,BookMyShow,2223.17,Bangalore,2025-12-26 23:19:03,SUCCESS
TXN000000080754,U007429,Ola,51.38,Pune,2025-12-06 04:33:16,SUCCESS
TXN000000080755,U113601,Myntra,542.87,Jaipur,2026-01-03 19:55:43,SUCCESS
TXN000000080756,U106352,Uber,1726.46,Ahmedabad,2025-08-23 01:12:28,SUCCESS
TXN000000080757,U102825,Swiggy,3786.66,Jaipur,2025-04-27 20:44:47,FAILED
TXN000000080758,U166178,Ola,2605.26,Hyderabad,2025-02-06 16:56:06,SUCCESS
TXN000000080759,U130791,Ola,4660.75,Pune,2026-01-29 22:48:53,SUCCESS
TXN000000080760,U079491,Uber,72.79,Nagpur,2026-01-03 19:19:34,SUCCESS
TXN000000080761,U022355,GooglePlay,899.5,Hyderabad,2025-04-16 11:10:12,SUCCESS
TXN000000080762,U012004,Myntra,3815.06,Delhi,2025-01-16 18:51:02,SUCCESS
TXN000000080763,U052605,IRCTC,2552.31,Bangalore,2025-07-22 07:56:50,SUCCESS
TXN000000080764,U045099,BookMyShow,1430.46,Kolkata,2025-10-01 11:18:03,FAILED
TXN000000080765,U021277,Netflix,4390.24,Nagpur,2025-01-17 18:48:41,SUCCESS
TXN000000080766,U087656,Netflix,592.02,Indore,2025-09-10 07:02:56,SUCCESS
TXN000000080767,U079800,Croma,2762.55,Indore,2025-08-10 01:17:27,SUCCESS
TXN000000080768,U020526,Amazon,65.99,Patna,2025-01-02 22:50:03,SUCCESS
TXN000000080769,U089116,Croma,3629.84,Bhopal,2025-09-25 12:24:56,SUCCESS
TXN000000080770,U032468,BookMyShow,1728.71,Indore,2025-05-12 20:40:43,SUCCESS
TXN000000080771,U182990,Croma,4944.33,Chennai,2025-02-09 00:58:41,FAILED
TXN000000080772,U049919,AppleStore,4762.49,Nagpur,2025-01-24 05:13:18,SUCCESS
TXN000000080773,U196555,Flipkart,2449.69,Delhi,2025-09-09 00:35:18,SUCCESS
TXN000000080774,U022347,Hotstar,2501.54,Mumbai,2025-07-28 11:39:54,SUCCESS
TXN000000080775,U031605,Hotstar,2498.9,Jaipur,2025-03-07 11:59:44,FAILED
TXN000000080776,U004351,Amazon,2169.64,Chennai,2025-05-24 22:16:23,SUCCESS
TXN000000080777,U162690,Flipkart,4905.29,Ahmedabad,2025-03-27 12:19:48,FAILED
TXN000000080778,U072650,BookMyShow,2934.29,Lucknow,2025-02-13 11:15:40,SUCCESS
TXN000000080779,U097525,BookMyShow,686.56,Chandigarh,2025-09-01 15:42:36,SUCCESS
TXN000000080780,U167752,Zomato,1926.89,Bhopal,2025-03-21 10:00:11,SUCCESS
TXN000000080781,U066709,Hotstar,347.46,Bhopal,2025-08-26 02:48:40,SUCCESS
TXN000000080782,U159312,Ola,2445.05,Bhopal,2025-03-29 18:55:44,SUCCESS
TXN000000080783,U010711,RelianceDigital,2581.39,Jaipur,2025-09-08 02:24:15,SUCCESS
TXN000000080784,U156643,Amazon,4944.84,Chandigarh,2025-01-08 18:24:06,SUCCESS
TXN000000080785,U162526,IRCTC,77596.4,Chandigarh,2025-08-30 15:09:22,SUCCESS
TXN000000080786,U091229,Zomato,1808.05,Hyderabad,2025-08-24 04:16:14,FAILED
TXN000000080787,U175227,Flipkart,908.24,Pune,2025-07-25 19:16:58,SUCCESS
TXN000000080788,U097998,AppleStore,3188.36,Lucknow,2025-12-11 17:32:41,SUCCESS
TXN000000080789,U096086,Uber,3674.56,Delhi,2025-11-12 14:28:55,SUCCESS
TXN000000080790,U082975,RelianceDigital,926.37,Lucknow,2025-03-30 21:24:21,SUCCESS
TXN000000080791,U163276,AppleStore,258050.44,Surat,2025-06-18 23:32:05,SUCCESS
TXN000000080792,U132153,AppleStore,2527.25,Bhopal,2025-05-04 06:03:05,SUCCESS
TXN000000080793,U028925,IRCTC,4181.41,Patna,2025-01-13 08:46:05,SUCCESS
TXN000000080794,U139171,IRCTC,31.59,Pune,2025-04-27 01:55:01,SUCCESS
TXN000000080795,U044997,Croma,2879.95,Jaipur,2025-11-03 20:23:21,SUCCESS
TXN000000080796,U050996,Croma,4549.63,Delhi,2025-10-21 15:20:45,SUCCESS
TXN000000080797,U123834,Uber,807.74,Lucknow,2025-12-28 01:56:00,SUCCESS
TXN000000080798,U171228,Croma,3567.27,Indore,2025-01-14 06:20:19,SUCCESS
TXN000000080799,U181742,Hotstar,3725.41,Mumbai,2025-03-28 01:28:53,SUCCESS
TXN000000080800,U129651,Uber,3796.91,Nagpur,2025-03-20 07:11:30,SUCCESS
TXN000000080801,U132872,AppleStore,4013.1,Surat,2025-04-26 08:19:24,SUCCESS
TXN000000080802,U144046,Netflix,144.6,Bhopal,2025-08-20 16:42:09,SUCCESS
TXN000000080803,U117300,PaytmMall,3799.74,Kolkata,2025-02-27 16:18:01,SUCCESS
TXN000000080804,U184113,Uber,1987.54,Kolkata,2025-12-08 09:20:37,SUCCESS
TXN000000080805,U188662,Myntra,260626.69,Hyderabad,2025-10-22 06:42:27,SUCCESS
TXN000000080806,U050710,BookMyShow,642.88,Lucknow,2025-09-04 13:32:25,SUCCESS
TXN000000080807,U022744,GooglePlay,1210.76,Hyderabad,2026-01-31 23:55:54,SUCCESS
TXN000000080808,U173319,RelianceDigital,3151.53,Chennai,2025-01-15 09:42:10,SUCCESS
TXN000000080809,U063537,GooglePlay,1200.41,Chennai,2025-11-23 12:18:00,SUCCESS
TXN000000080810,U075121,Amazon,3098.81,Chennai,2025-03-22 08:11:20,SUCCESS
TXN000000080811,U129295,PaytmMall,2150.99,Hyderabad,2025-05-01 00:30:38,FAILED
TXN000000080812,U000952,RelianceDigital,2447.93,Surat,2025-09-07 10:15:22,SUCCESS
TXN000000080813,U127281,Zomato,603.76,Bangalore,2025-03-19 11:10:52,SUCCESS
TXN000000080814,U098515,Hotstar,305.15,Bangalore,2025-02-15 02:31:37,SUCCESS
TXN000000080815,U082789,Uber,509.3,Mumbai,2025-04-10 08:46:50,SUCCESS
TXN000000080816,U127586,BookMyShow,1707.65,Hyderabad,2025-07-13 15:28:24,SUCCESS
TXN000000080817,U191675,GooglePlay,2465.18,Indore,2025-02-10 08:40:20,SUCCESS
TXN000000080818,U143430,Ola,372.59,Surat,2025-09-13 20:08:26,SUCCESS
TXN000000080819,U159591,Croma,4515.41,Nagpur,2025-12-28 12:31:55,SUCCESS
TXN000000080820,U198860,IRCTC,2544.84,Chennai,2025-12-13 23:14:49,SUCCESS
TXN000000080821,U145545,GooglePlay,4630.44,Chennai,2025-08-14 15:39:33,SUCCESS
TXN000000080822,U074151,AppleStore,4382.47,Indore,2025-04-24 09:12:39,SUCCESS
TXN000000080823,U034447,Zomato,207.46,Ahmedabad,2025-07-13 19:04:26,SUCCESS
TXN000000080824,U173661,Swiggy,3829.91,Bangalore,2025-09-02 06:28:51,SUCCESS
TXN000000080825,U133050,GooglePlay,663.05,Bangalore,2025-05-07 22:48:58,SUCCESS
TXN000000080826,U053589,Ola,4085.98,Nagpur,2026-01-27 03:25:48,SUCCESS
TXN000000080827,U177410,Myntra,1688.74,Patna,2025-09-28 17:35:35,SUCCESS
TXN000000080828,U148253,RelianceDigital,4526.72,Jaipur,2025-09-27 06:29:13,SUCCESS
TXN000000080829,U125639,PaytmMall,4907.53,Bhopal,2026-01-11 15:15:50,SUCCESS
TXN000000080830,U041085,IRCTC,2327.51,Hyderabad,2025-08-29 00:02:49,FAILED
TXN000000080831,U105643,Ola,172879.64,Indore,2026-01-11 06:09:06,SUCCESS
TXN000000080832,U114129,AppleStore,3011.62,Nagpur,2025-02-26 19:24:19,SUCCESS
TXN000000080833,U164300,IRCTC,182504.61,Kolkata,2025-03-09 09:29:20,SUCCESS
TXN000000080834,U141879,BookMyShow,2800.74,Mumbai,2025-06-06 20:56:15,SUCCESS
TXN000000080835,U110470,Flipkart,4602.71,Ahmedabad,2025-04-07 21:25:38,SUCCESS
TXN000000080836,U135882,Ola,1374.09,Ahmedabad,2025-05-09 18:37:36,SUCCESS
TXN000000080837,U109780,AppleStore,2072.71,Hyderabad,2025-05-14 08:21:39,SUCCESS
TXN000000080838,U138931,BookMyShow,3924.37,Bangalore,2025-11-19 10:27:54,SUCCESS
TXN000000080839,U193679,Amazon,218.48,Bangalore,2025-06-10 21:14:47,SUCCESS
TXN000000080840,U047011,Swiggy,4525.13,Lucknow,2025-11-13 01:44:36,SUCCESS
TXN000000080841,U146438,Croma,3676.87,Lucknow,2025-11-15 21:01:04,SUCCESS
TXN000000080842,U153436,Zomato,4499.39,Hyderabad,2025-10-24 10:30:39,SUCCESS
TXN000000080843,U067508,PaytmMall,4523.47,Ahmedabad,2025-01-27 21:26:58,SUCCESS
TXN000000080844,U086878,RelianceDigital,1526.91,Pune,2025-06-29 16:42:10,SUCCESS
TXN000000080845,U131695,BookMyShow,1187.82,Pune,2025-01-25 22:45:34,SUCCESS
TXN000000080846,U016261,Amazon,2502.36,Ahmedabad,2025-06-20 02:57:57,SUCCESS
TXN000000080847,U170172,RelianceDigital,1579.13,Patna,2025-10-05 12:34:25,SUCCESS
TXN000000080848,U104714,Hotstar,93.05,Jaipur,2025-02-07 10:21:07,FAILED
TXN000000080849,U158480,Flipkart,3280.8,Nagpur,2025-09-04 18:31:36,SUCCESS
TXN000000080850,U176334,Netflix,1446.99,Surat,2025-08-22 06:18:32,SUCCESS
TXN000000080851,U024875,PaytmMall,255054.0,Ahmedabad,2025-09-06 09:11:55,SUCCESS
TXN000000080852,U025750,Zomato,325446.4,Jaipur,2025-01-31 02:25:49,SUCCESS
TXN000000080853,U157934,Swiggy,1130.16,Mumbai,2025-03-17 07:43:18,SUCCESS
TXN000000080854,U079730,Myntra,3045.04,Lucknow,2025-02-14 07:58:30,SUCCESS
TXN000000080855,U012778,Uber,323.35,Lucknow,2025-02-08 02:42:48,SUCCESS
TXN000000080856,U184161,Croma,3790.72,Delhi,2025-02-10 01:38:58,SUCCESS
TXN000000080857,U029222,Netflix,2951.9,Bhopal,2025-01-25 18:55:07,SUCCESS
TXN000000080858,U142310,Myntra,3780.32,Jaipur,2025-03-15 23:15:40,SUCCESS
TXN000000080859,U050071,AppleStore,4767.39,Chennai,2025-02-04 23:42:11,FAILED
TXN000000080860,U019317,Myntra,10.65,Kolkata,2025-05-09 22:32:01,SUCCESS
TXN000000080861,U076190,PaytmMall,1882.74,Delhi,2026-01-02 07:00:29,SUCCESS
TXN000000080862,U042487,GooglePlay,1784.4,Kolkata,2025-01-25 14:13:08,SUCCESS
TXN000000080863,U050156,AppleStore,1684.17,Patna,2026-01-18 08:00:22,SUCCESS
TXN000000080864,U096476,IRCTC,3920.33,Patna,2025-04-16 04:49:39,SUCCESS
TXN000000080865,U124420,Hotstar,320175.13,Hyderabad,2026-01-29 10:12:02,SUCCESS
TXN000000080866,U186630,IRCTC,3595.86,Surat,2025-04-27 02:29:26,SUCCESS
TXN000000080867,U078351,Ola,4130.48,Ahmedabad,2025-08-18 00:58:39,SUCCESS
TXN000000080868,U199497,Zomato,2868.81,Jaipur,2025-01-21 23:15:53,SUCCESS
TXN000000080869,U098146,PaytmMall,1702.55,Lucknow,2026-01-06 18:06:53,SUCCESS
TXN000000080870,U016471,BookMyShow,701.09,Indore,2025-05-13 09:24:27,SUCCESS
TXN000000080871,U072562,BookMyShow,3463.09,Lucknow,2025-05-25 02:49:34,SUCCESS
TXN000000080872,U107836,Swiggy,2330.73,Bangalore,2026-01-25 22:44:57,SUCCESS
TXN000000080873,U153908,Zomato,4820.06,Chandigarh,2025-08-31 12:30:11,SUCCESS
TXN000000080874,U024949,Uber,4385.08,Mumbai,2025-07-11 04:08:04,SUCCESS
TXN000000080875,U013018,IRCTC,4461.05,Indore,2026-01-17 21:53:23,SUCCESS
TXN000000080876,U096911,IRCTC,1740.57,Patna,2025-01-23 06:52:13,SUCCESS
TXN000000080877,U147269,Myntra,4836.55,Bangalore,2025-07-30 03:28:35,SUCCESS
TXN000000080878,U164683,IRCTC,2216.52,Bhopal,2026-01-07 12:40:43,SUCCESS
TXN000000080879,U173998,Swiggy,155081.69,Delhi,2025-08-26 05:09:37,SUCCESS
TXN000000080880,U004216,GooglePlay,1000.87,Surat,2025-11-22 15:31:33,SUCCESS
TXN000000080881,U082049,RelianceDigital,2438.87,Ahmedabad,2025-11-27 17:20:10,SUCCESS
TXN000000080882,U125279,RelianceDigital,1500.92,Delhi,2025-01-01 15:53:00,SUCCESS
TXN000000080883,U114000,Hotstar,940.14,Hyderabad,2025-03-16 16:14:19,SUCCESS
TXN000000080884,U014763,Hotstar,3725.11,Indore,2025-01-11 13:56:44,SUCCESS
TXN000000080885,U127645,IRCTC,4778.18,Pune,2025-06-20 08:27:12,SUCCESS
TXN000000080886,U028660,PaytmMall,4696.25,Surat,2025-05-18 21:43:51,SUCCESS
TXN000000080887,U050923,PaytmMall,3654.55,Jaipur,2025-09-17 19:47:34,SUCCESS
TXN000000080888,U060841,AppleStore,4117.35,Chennai,2025-05-28 19:28:43,SUCCESS
TXN000000080889,U190584,Croma,4368.59,Bhopal,2025-04-30 06:25:02,SUCCESS
TXN000000080890,U045931,Uber,1998.58,Hyderabad,2025-09-24 02:12:33,SUCCESS
TXN000000080891,U008087,PaytmMall,2254.49,Bangalore,2025-02-21 08:59:53,SUCCESS
TXN000000080892,U003623,Ola,3705.91,Surat,2025-12-10 00:23:44,SUCCESS
TXN000000080893,U111784,Uber,112.86,Mumbai,2025-12-07 10:13:49,SUCCESS
TXN000000080894,U191391,BookMyShow,4578.16,Hyderabad,2025-01-28 01:52:35,SUCCESS
TXN000000080895,U178495,Flipkart,1841.38,Kolkata,2026-01-25 09:54:11,FAILED
TXN000000080896,U161450,Croma,4957.37,Chennai,2025-03-29 00:20:40,SUCCESS
TXN000000080897,U183273,AppleStore,3016.79,Bhopal,2025-08-31 08:59:56,SUCCESS
TXN000000080898,U176138,IRCTC,3617.5,Ahmedabad,2025-01-28 11:45:39,SUCCESS
TXN000000080899,U094807,Uber,1413.46,Chandigarh,2025-12-07 23:27:54,SUCCESS
TXN000000080900,U033869,Hotstar,3496.63,Patna,2025-07-28 05:29:19,SUCCESS
TXN000000080901,U190183,Netflix,2642.48,Nagpur,2025-09-09 00:19:56,SUCCESS
TXN000000080902,U157953,Myntra,2228.04,Ahmedabad,2025-05-30 07:01:12,SUCCESS
TXN000000080903,U154129,Ola,2282.46,Jaipur,2025-02-03 05:16:56,SUCCESS
TXN000000080904,U127661,Hotstar,4108.21,Kolkata,2025-01-19 14:14:44,SUCCESS
TXN000000080905,U143705,Swiggy,4335.37,Bhopal,2025-03-30 04:08:04,SUCCESS
TXN000000080906,U040688,IRCTC,3000.36,Hyderabad,2025-09-22 17:43:26,SUCCESS
TXN000000080907,U051967,Amazon,3659.62,Indore,2025-01-27 10:37:30,SUCCESS
TXN000000080908,U101489,Myntra,354.53,Bangalore,2025-03-01 00:54:55,SUCCESS
TXN000000080909,U080913,Netflix,1140.48,Hyderabad,2025-04-11 09:37:22,SUCCESS
TXN000000080910,U126273,Amazon,3284.51,Nagpur,2025-05-03 15:50:19,SUCCESS
TXN000000080911,U030727,GooglePlay,75.91,Chandigarh,2025-07-09 05:12:37,SUCCESS
TXN000000080912,U190792,PaytmMall,1287.11,Delhi,2025-08-16 20:43:27,SUCCESS
TXN000000080913,U075954,Netflix,3742.14,Bhopal,2025-09-05 09:10:52,SUCCESS
TXN000000080914,U096304,IRCTC,1017.18,Bhopal,2025-08-14 07:36:55,SUCCESS
TXN000000080915,U018775,Myntra,319.3,Delhi,2025-11-26 10:21:58,SUCCESS
TXN000000080916,U178890,Flipkart,862.12,Surat,2025-07-06 02:28:59,FAILED
TXN000000080917,U073049,Zomato,382.64,Mumbai,2025-08-13 15:18:00,FAILED
TXN000000080918,U175035,PaytmMall,4666.73,Bangalore,2025-08-07 00:47:12,SUCCESS
TXN000000080919,U005778,Flipkart,4650.1,Pune,2025-05-18 16:51:03,SUCCESS
TXN000000080920,U053028,Uber,2216.07,Mumbai,2025-01-03 05:17:49,SUCCESS
TXN000000080921,U119245,Uber,946.08,Pune,2025-07-19 17:27:29,SUCCESS
TXN000000080922,U121105,AppleStore,524.48,Jaipur,2025-02-16 11:27:05,SUCCESS
TXN000000080923,U109801,GooglePlay,2427.32,Bhopal,2025-01-26 17:15:09,SUCCESS
TXN000000080924,U166821,Netflix,2803.48,Delhi,2025-01-22 02:36:17,SUCCESS
TXN000000080925,U195204,Swiggy,1843.51,Hyderabad,2025-06-17 11:13:12,SUCCESS
TXN000000080926,U121531,IRCTC,2973.98,Bangalore,2025-04-05 16:44:09,SUCCESS
TXN000000080927,U091750,Hotstar,815.86,Indore,2026-01-24 11:21:18,SUCCESS
TXN000000080928,U190670,Netflix,2067.29,Ahmedabad,2025-08-05 12:38:38,SUCCESS
TXN000000080929,U087171,Amazon,563.66,Surat,2025-08-01 21:48:11,SUCCESS
TXN000000080930,U040230,Hotstar,3713.27,Lucknow,2025-03-03 09:00:25,SUCCESS
